portion	naivProd	naivCons	fairProd	fairCons
2616	0.0030917082000000004	3.0767720000000003E-4	0.0020613434	8.2249E-4
2617	4.929762E-4	7.674784000000001E-4	0.0035412672000000004	0.0014838822
2618	3.850312E-4	8.171722E-4	0.0018525852	0.0106865994
2619	0.0018644988	5.356994000000001E-4	9.875112E-4	0.0027105303999999998
2620	0.0015008846	0.0023705764	8.764816E-4	5.9988E-6
2621	7.66492E-4	1.29366E-5	0.0014508848	5.06418E-4
2622	0.0018085444	1.899664E-4	0.0063544862	0.001480273
2623	7.837E-6	0.0033161062	0.0011112473999999998	0.008610345
2624	2.99048E-4	2.540644E-4	0.0023397184	4.183794E-4
2625	1.10444E-4	3.606672E-4	0.0041383216	0.0053540858
2626	7.1071999999999995E-6	0.001202217	0.0029954563999999998	0.0043109068
2627	8.882095999999999E-4	9.11218E-5	0.0036551172000000003	0.0023634147999999997
2628	7.881742E-4	1.1201E-5	0.0017513268000000002	0.001709195
2629	2.516318E-4	3.577686E-4	0.0020759396	0.0069326666
2630	2.97112E-5	6.263436E-4	3.8155999999999995E-6	0.0028459578
2631	4.485388E-4	6.760328000000001E-4	0.0017568602	0.002228139
2632	6.960448E-4	8.58525E-4	0.0026486637999999997	0.003724515
2633	0.0016351013999999998	5.550892E-4	0.0049982996	6.044786E-4
2634	7.3854E-6	4.8677540000000003E-4	0.004790949599999999	0.001665502
2635	9.02696E-5	0.0012399852	0.0031701378	0.0027107833999999997
2636	5.0868E-6	3.56478E-4	0.0031160656	8.63759E-4
2637	0.0010694608	0.0010967692	0.0011981826	0.0057835822
2638	4.421614E-4	1.700084E-4	0.0032228426000000003	0.0027728256000000002
2639	6.35989E-4	1.42096E-5	0.0038956658	0.0033623512
2640	5.686262E-4	6.9444E-6	9.171012E-4	0.0038368996
2641	2.088436E-4	8.233200000000001E-6	0.0017500126	0.0014642753999999998
2642	4.82109E-4	0.0014080943999999998	2.7814200000000002E-5	0.0048180362000000004
2643	2.15632E-5	0.0011016582	9.144956E-4	0.0038353112
2644	0.0017583712	4.713882E-4	0.0032759437999999997	0.0031198118
2645	0.0014249378	2.3668379999999999E-4	0.0014542022	0.0058342804
2646	2.4895E-5	2.58235E-4	0.004728013	2.645408E-4
2647	4.5738E-4	2.6337720000000004E-4	0.0042742032	0.0049460336
2648	9.333386E-4	1.9153239999999998E-4	0.0024378757999999998	4.7224E-6
2649	4.21974E-4	2.32921E-4	1.055174E-4	0.0040852022000000005
2650	0.001351716	4.56606E-5	8.177399999999999E-6	0.0010620186
2651	0.0020500328	8.968688E-4	0.004449193400000001	0.007685117
2652	8.0538E-6	2.014866E-4	0.008112378	9.3274E-6
2653	9.42682E-5	0.0028249178	0.0068674868	0.0010982616
2654	2.5527E-5	1.84356E-5	1.13725E-4	0.002591185
2655	7.674666E-4	0.0024438104	6.32666E-5	0.001870621
2656	5.5183999999999995E-6	5.223895999999999E-4	0.0053858692	0.0019656108
2657	0.0019688576000000003	0.0011726646000000001	0.002577765	5.071824E-4
2658	7.77436E-5	2.5412E-5	0.0033218927999999997	0.0047319294
2659	2.7683840000000004E-4	0.006262957	0.0039439512	0.0027480096000000002
2660	1.0438E-5	8.729898000000001E-4	0.0030824804	0.0050851072
2661	2.2108E-5	0.0011472452	0.005408978	0.0037686224
2662	0.0011300088000000001	1.396306E-4	0.0020130228	3.97563E-4
2663	7.358534E-4	2.63961E-4	8.803708000000001E-4	0.0012250592
2664	4.6225540000000004E-4	8.419766E-4	0.0062611768	0.0042178575999999995
2665	5.9091E-5	8.865002E-4	8.82462E-5	0.0026749394
2666	6.042156E-4	1.85755E-4	8.080548000000001E-4	0.0050560354000000005
2667	0.0011536252	1.06854E-5	0.003911177	0.004441929
2668	9.656641999999999E-4	7.25102E-4	5.403656E-4	9.983842E-4
2669	8.74201E-4	5.2824E-6	0.003828487	0.001309459
2670	0.0010284742	3.9388400000000004E-5	0.0043845602	0.0149914062
2671	6.042274000000001E-4	1.942626E-4	0.009210103	0.0025601206
2672	6.58397E-4	1.8468E-5	0.0026659488	3.5598E-6
2673	4.448746E-4	6.5668E-6	0.0020286766000000003	2.895618E-4
2674	0.0014719116	0.0014977468	0.0032152292	0.0017321101999999999
2675	7.5972E-6	0.002588066	0.0047734688	0.009268781
2676	9.299039999999999E-5	1.778854E-4	0.0055301952	0.001298016
2677	9.417644E-4	2.651972E-4	7.91598E-4	0.0026134433999999997
2678	0.001360064	1.94828E-5	0.0016024712	0.0077920268
2679	0.0017150976	3.2228279999999996E-4	0.0038122793999999997	0.0016136198
2680	5.269104E-4	0.0025665958	0.0036877257999999996	0.0041287972
2681	0.0014649328	1.05104E-5	1.6747E-4	0.0033019016
2682	0.0018330016	0.0019409503999999998	8.005546E-4	0.0019778616000000002
2683	8.395799999999998E-6	6.634534000000001E-4	0.0022966714	0.0050593276
2684	1.57072E-5	6.985E-6	0.003500842	8.684966E-4
2685	2.129778E-4	7.258764E-4	0.0042278864	0.0027784944
2686	1.1974E-5	1.61092E-5	0.004493054	2.1171339999999998E-4
2687	3.265372E-4	2.0031400000000003E-5	0.0065631022	0.0051615867999999995
2688	9.8218E-6	0.001429795	0.0023318576	4.6235520000000003E-4
2689	5.053362E-4	0.0016555458	9.77698E-4	0.0068472668
2690	0.0014926952	4.783308E-4	7.78714E-4	0.0018615866000000001
2691	9.187528000000001E-4	5.368408000000001E-4	0.0054515378	0.0104987754
2692	9.844738E-4	4.081116E-4	7.895504E-4	0.001734712
2693	6.86464E-5	1.49936E-5	0.001588085	0.004971441
2694	5.251934E-4	3.1604079999999996E-4	0.0016333688000000001	0.002422695
2695	9.813424E-4	1.7247360000000002E-4	0.0017541526000000001	0.0045179237999999995
2696	0.0014007612	2.612006E-4	0.0017498852	0.006420881
2697	5.163572E-4	7.672232E-4	8.778454000000001E-4	2.82988E-4
2698	0.001970829	1.10986E-4	0.00289703	1.4362200000000001E-5
2699	1.8274200000000002E-5	1.29223E-4	4.45741E-4	0.0044111372
2700	9.945180000000001E-5	6.39332E-5	0.0013472491999999999	0.0043503392
2701	5.165014000000001E-4	7.4991E-5	0.0022962944	0.006375856
2702	2.679486E-4	0.002058139	0.0040664844	4.7524E-6
2703	2.47152E-5	1.25186E-5	0.0085595904	0.0019106222
2704	0.0015906671999999999	1.60996E-4	7.252396E-4	0.0056669064
2705	0.004527568	4.5106000000000005E-6	0.003196381	0.0029658414
2706	2.551378E-4	5.0482E-6	0.0044699022000000005	0.0025851767999999996
2707	4.955088E-4	9.084936E-4	0.0019575858000000002	4.38636E-4
2708	0.0013946146000000002	7.808584E-4	6.697836E-4	0.0027559726
2709	3.569958E-4	0.002618353	0.0024985838	0.0019217448
2710	7.961E-6	6.647114E-4	0.0024758723999999998	7.624548E-4
2711	7.128228000000001E-4	4.03868E-4	0.0025274262000000002	0.002148402
2712	8.361846E-4	3.58583E-4	0.0062515602	0.0041827206
2713	0.001492996	3.441462E-4	0.003939578	0.0044382658
2714	3.068116E-4	0.0020752082	0.004700689	0.0012854162
2715	0.0017213628	1.694654E-4	0.002696626	6.676539999999999E-5
2716	2.0166599999999998E-5	3.870086E-4	1.1207E-5	0.0012415068000000001
2717	1.9479E-5	0.0021880158	0.0023874992	0.0013336323999999999
2718	0.001290263	9.29344E-4	1.686092E-4	7.921354E-4
2719	8.610782E-4	0.0013457713999999999	0.0014004153999999998	0.0073827854
2720	1.3771239999999999E-4	1.4510520000000001E-4	0.0049902154	4.145E-6
2721	7.658848E-4	1.8898420000000002E-4	0.0022731126	0.0039678462
2722	0.0011249688000000001	7.689586E-4	0.0025848474	0.0028993904
2723	2.081174E-4	5.107045999999999E-4	0.0031399118	0.0050956238
2724	4.3591779999999997E-4	0.0011400236000000002	1.12696E-5	2.02064E-5
2725	1.2114E-5	9.5168E-6	0.0017164442	0.0022045726
2726	4.713572E-4	8.5096E-6	0.0123762462	0.0028684366
2727	1.0595980000000001E-4	1.58314E-5	0.0074984668	0.0028760967999999997
2728	0.0014357268	7.849298E-4	0.0044077444	0.0059647164
2729	2.612916E-4	2.075942E-4	0.002148929	0.001568106
2730	0.001002771	0.0019084486	0.0080195374	0.0019273046000000001
2731	0.0015698428	0.001678862	7.578461999999999E-4	0.0032940058
2732	6.100642E-4	3.41864E-5	0.0054463054	4.283268E-4
2733	4.89066E-4	9.920062E-4	0.0011300216000000001	0.0049975662
2734	5.943824E-4	6.916974E-4	0.0069136138	0.0010345681999999999
2735	1.5603E-5	6.39062E-5	7.16494E-4	0.0026564863999999997
2736	0.0020343436000000003	9.791188E-4	0.0047700137999999994	6.715588E-4
2737	0.0011666016000000002	7.3798E-6	0.001098974	0.0014196156000000001
2738	3.5122199999999994E-5	4.891544E-4	0.0034832578	0.0057337225999999995
2739	7.149296E-4	4.140318E-4	0.0042636335999999995	8.151199999999999E-6
2740	8.651200000000001E-6	2.926588E-4	0.0066486762	0.0042422698
2741	1.8226E-5	0.0022952437999999996	2.350566E-4	0.0044925724
2742	0.001108842	1.98619E-4	0.0029125474	0.0027252837999999996
2743	2.11736E-5	8.906200000000001E-6	4.231496E-4	0.005472629400000001
2744	5.42209E-4	1.57478E-5	0.0031311356	0.0010882676000000002
2745	2.254434E-4	8.37121E-4	0.0029178128	0.002974775
2746	6.348581999999999E-4	9.860062E-4	0.0064621224	0.0019480232
2747	1.79468E-5	0.0018222756000000001	0.0022721232	0.0021518644
2748	4.1162E-6	2.94458E-5	0.002306019	1.159422E-4
2749	5.65684E-4	1.3740200000000001E-5	0.0023701128	0.0018148546
2750	5.858752E-4	9.015154E-4	0.0050030286	0.0028017688
2751	6.79E-6	1.8870020000000002E-4	4.1954679999999997E-4	3.26337E-4
2752	0.0010047624000000001	0.0014481458000000001	0.006082692400000001	0.003512021
2753	3.768068E-4	2.61184E-5	9.740421999999999E-4	0.0025314066
2754	1.32164E-5	4.088448E-4	0.001639894	0.0022952654
2755	9.144356E-4	0.0015410356	0.00575766	0.0023090072
2756	2.742456E-4	0.0011787634	0.0038870807999999996	0.0027082373999999998
2757	2.15272E-5	6.429218E-4	0.004015563	0.0049989276
2758	6.2536000000000006E-6	6.780404E-4	0.0037836752000000003	4.74021E-4
2759	6.4462E-6	0.001509158	0.0092909076	0.0010009654
2760	0.0013646672	1.4175239999999998E-4	0.0032385774	0.0013275446000000002
2761	0.0021771524	8.705280000000001E-5	9.617572E-4	0.004398387
2762	2.1970200000000002E-5	0.001124108	0.005125444	0.0020783548
2763	0.0012101572	2.903718E-4	0.007203749	0.0038863032000000003
2764	2.3750979999999998E-4	5.10886E-5	0.0039803646	0.0035176696
2765	1.48128E-5	6.555644E-4	0.0017951708	0.004665270599999999
2766	0.0012139736000000001	1.522094E-4	0.0060405972	0.0031899996
2767	1.397216E-4	0.0014668063999999999	0.0025590062	0.0036805464
2768	1.54974E-5	0.0012334834	0.0106654986	0.0028186277999999996
2769	3.06046E-5	1.84712E-5	0.0052542316	7.8055E-4
2770	0.0016522818	0.0012683882	5.452641999999999E-4	0.0023642534
2771	0.0013510886	9.5491E-4	0.0040517298	0.0046071888
2772	8.273875999999999E-4	6.795399999999999E-6	0.0029781286000000002	6.100399999999999E-6
2773	6.250381999999999E-4	1.307E-5	0.0035089106000000003	0.0022539496
2774	0.0027382706	1.66605E-4	1.76922E-5	0.0089651724
2775	0.0032439736	1.749462E-4	0.003403344	0.0025300926
2776	0.0010694218000000001	8.020288E-4	8.59445E-4	0.0034334884
2777	3.31262E-4	8.449315999999999E-4	1.33325E-4	0.0016760114
2778	2.96634E-4	0.0016124928000000001	0.003096239	0.0037749934
2779	0.001706554	6.102811999999999E-4	9.845178000000001E-4	0.0017451146
2780	4.40743E-4	2.7371799999999998E-5	0.0043073365999999995	0.001720086
2781	4.3094579999999996E-4	2.150466E-4	0.007282901	0.0021676257999999997
2782	0.001144248	0.0026425418	4.5262E-6	0.0031874078
2783	0.0018406142	0.0020142572	0.005652373400000001	0.0051884652
2784	3.429638E-4	1.599408E-4	0.0024040456000000003	0.0037095194
2785	3.0344E-5	8.6968E-6	5.87543E-4	0.0052007802
2786	3.0965E-5	3.736928E-4	9.373380000000001E-5	0.0025387748
2787	5.443258000000001E-4	0.00111069	0.00148867	0.006276454599999999
2788	0.00281274	5.9158E-6	0.006019926	2.5612E-5
2789	0.001292702	0.0013438108	0.0023729412	0.0014100672
2790	4.439712E-4	7.381934E-4	0.0034996744	0.005690676
2791	0.0010129034	0.0010889948	1.0257799999999999E-5	0.0038226974
2792	3.366E-6	1.3444799999999999E-5	0.0056081672	0.008571183599999999
2793	3.0266400000000002E-5	3.21954E-5	9.918904E-4	0.0031959668
2794	8.119538000000001E-4	0.0019789926	0.0018468756000000002	6.304048E-4
2795	7.380716E-4	8.94534E-5	0.003789731	0.0052673018
2796	5.737371999999999E-4	9.43987E-4	0.0029051543999999998	9.93051E-4
2797	9.5558E-6	0.00145091	0.0027464576	6.087374000000001E-4
2798	5.4441800000000004E-5	9.4196E-6	0.001688029	8.435600000000001E-6
2799	5.050766E-4	0.0024230406	0.0034957544	0.0025830837999999997
2800	4.7708859999999996E-4	2.367838E-4	0.0032465078	0.0049327428
2801	0.0017726536	0.0027616838	0.0013385442	0.004967394
2802	7.06036E-4	3.2046040000000003E-4	0.005060803	0.0061209024
2803	4.4279599999999995E-5	1.9643E-5	0.0023786828	0.002663984
2804	6.207006E-4	0.0020157176	0.0049806098	0.0010203852
2805	0.0010795318	5.185706E-4	0.0015882714	0.0019627826
2806	0.0011472868	8.764246E-4	0.0020950993999999997	0.0043677552
2807	7.503741999999999E-4	3.675778E-4	0.0027130832000000003	0.012048484
2808	0.002163877	3.4758440000000004E-4	0.0011391703999999998	0.0010559678
2809	0.0019386906	0.0024984748	0.0018942358	8.83317E-4
2810	3.4733340000000004E-4	3.488828E-4	6.966448E-4	0.0039381202
2811	6.054082E-4	1.21136E-5	0.0019467206	2.53829E-4
2812	3.078426E-4	0.0037243532	0.0015010802	0.0055113364000000005
2813	6.03888E-4	3.313774E-4	5.780264000000001E-4	0.0026625788
2814	0.0012379863999999999	7.840348E-4	0.0025464366	0.0028761012000000003
2815	7.471399999999999E-6	0.0019401916000000002	8.711012E-4	0.0022503266
2816	0.0010205386	6.331322E-4	1.3581200000000001E-5	0.001462914
2817	3.444376E-4	0.0014311878	0.0055578647999999994	0.0024887542
2818	3.627198E-4	1.01914E-5	2.331736E-4	5.2072E-6
2819	9.881799999999999E-6	2.3098200000000002E-5	0.002480554	0.0012929706
2820	3.047482E-4	0.0015943302	0.0022699486	1.0358399999999999E-5
2821	1.266538E-4	8.320936E-4	0.0026577057999999996	6.50956E-4
2822	7.964614000000001E-4	6.603399999999999E-6	0.0025472807999999997	0.0031248962000000003
2823	0.0020333904	6.2276E-6	0.0042170476	4.6154059999999996E-4
2824	0.0012442053999999999	1.0152019999999999E-4	0.0010124624	0.0034376796
2825	1.51212E-4	8.64602E-4	6.170399999999999E-6	0.0079433922
2826	0.0016525218	6.316224E-4	0.0056786392	0.0029135946
2827	0.0010942166	6.601122E-4	2.726394E-4	0.0045836508
2828	7.332394E-4	3.355706E-4	0.0054416408	0.0059834418
2829	4.7795E-4	4.398158E-4	0.003201604	0.001938721
2830	5.926784E-4	0.0017712372	7.185312E-4	0.0026237826
2831	7.4212E-6	0.0011204528000000001	0.0025317546	0.0053635867999999995
2832	8.755758E-4	2.7046E-5	0.0076910526	0.0014532418000000001
2833	0.0029857667999999998	1.03184E-5	0.0031912347999999997	2.152942E-4
2834	7.704584E-4	1.32794E-5	0.0022013204	7.817399999999999E-6
2835	0.0041301082000000005	0.002062938	0.0021946802	0.0050643348
2836	4.432292E-4	9.326168000000001E-4	0.0051063578	0.0026824036
2837	9.188539999999999E-5	1.78561E-4	0.0041678086000000005	0.0045727076
2838	0.00462107	6.5394E-6	0.0057735977999999995	0.0029648372
2839	7.807488E-4	2.1293820000000001E-4	0.0075628297999999995	0.0034010157999999997
2840	3.15236E-5	3.556986E-4	4.931544E-4	0.008464804800000001
2841	4.762284E-4	2.9003E-5	0.0032334478	3.4944E-6
2842	6.905015999999999E-4	0.0017635692	0.0045400072000000005	0.0041957508
2843	8.711456E-4	5.067894E-4	0.0044074158	0.0010300342
2844	1.596166E-4	0.0020091546	0.0034941874	0.0033578162
2845	6.246994000000001E-4	8.538799999999999E-6	0.0020778973999999997	4.644224E-4
2846	5.79201E-4	5.7580199999999995E-5	0.0039834014	0.00491676
2847	4.3686779999999996E-4	5.114274E-4	0.001514805	0.0018288852
2848	6.3942E-4	1.8485479999999998E-4	0.005976912599999999	4.86212E-4
2849	0.0014059813999999999	0.0019940824	7.77445E-4	0.0030486144
2850	1.3840939999999998E-4	8.87521E-4	0.0043869264	9.061566E-4
2851	4.12602E-4	0.0014946598	0.0032186986	0.007320765
2852	0.0014018551999999999	3.841688E-4	0.0040098094	0.0016548686
2853	8.42412E-4	3.9780199999999996E-5	5.90834E-4	5.409399999999999E-6
2854	7.1621E-4	1.166236E-4	0.0044197764	0.0020384172
2855	0.0013395532	0.0019298998	0.004285384	0.002116901
2856	2.3653120000000002E-4	2.0323200000000002E-5	0.0058408845999999995	0.0012082848
2857	8.377581999999999E-4	6.171276E-4	0.0038780078	0.003046203
2858	2.14922E-5	0.001534849	0.0040042416	0.0050212282
2859	1.46674E-5	0.0019137502	6.459808E-4	6.9784E-6
2860	8.168076E-4	9.979734E-4	0.004517591400000001	0.0023956346
2861	0.001057597	1.74934E-5	0.004736148599999999	1.81198E-5
2862	1.73988E-5	5.061034000000001E-4	0.001031166	0.005268146400000001
2863	1.282224E-4	7.1654E-6	0.0014740524	0.0069258698
2864	2.02098E-5	6.112178E-4	0.0034850114	0.006581309
2865	2.65407E-4	2.45841E-4	0.0014236262	0.006481053400000001
2866	4.3513999999999995E-6	7.6837E-5	0.0014438022	2.62273E-4
2867	1.34032E-5	2.7765259999999996E-4	0.00481527	8.008001999999999E-4
2868	2.0387E-5	6.222378E-4	0.004417473	0.0018807084
2869	0.0013102772	8.300068E-4	0.001803613	0.002042702
2870	2.1782E-5	1.0715E-5	0.0027053788	0.006288025
2871	7.39502E-4	0.0024876373999999997	0.0037160216	0.008469534800000001
2872	0.0012918422	2.027218E-4	0.0014925563999999998	0.0032959
2873	0.0020217678	0.0020967474	8.1608E-6	0.0075376608
2874	5.989722E-4	0.0015666351999999999	0.0033521336	0.0026722812000000004
2875	1.609258E-4	0.0016233738	0.0033838538	0.0016494218000000001
2876	7.581E-6	6.220168E-4	0.002031568	8.405595999999999E-4
2877	4.864378E-4	0.0011062232	0.0037353026	0.0095252636
2878	3.166756E-4	0.0010366776	0.004054538	0.0014898496000000001
2879	2.0808400000000002E-5	0.001273412	2.305396E-4	0.0015629482
2880	0.0015242978	7.2572E-5	0.002266895	0.0078784522
2881	5.50813E-4	0.0011652696	0.0027750406	0.0027085128
2882	2.40802E-5	8.63238E-4	0.0047868424000000005	0.0018379506
2883	9.9478E-6	1.222636E-4	0.0067771876	0.0030226352
2884	5.584600000000001E-6	2.185868E-4	0.0046641228	0.0034120476000000003
2885	5.202566E-4	4.1899440000000004E-4	3.8417620000000003E-4	0.0016316882
2886	0.0014448473999999999	0.002675453	0.0016574533999999998	4.682854E-4
2887	0.0012106096	3.5257779999999997E-4	0.001688401	0.0016274814
2888	3.5195759999999995E-4	0.002324121	0.0043683784	5.243772E-4
2889	2.72458E-5	2.682298E-4	0.002672439	0.0035466658
2890	0.0016985516000000002	2.6558479999999997E-4	0.0057740406	4.713E-6
2891	0.0022910324	6.329516E-4	0.004944466400000001	4.87032E-4
2892	0.0013562288	9.476728E-4	0.0011729803999999998	2.722992E-4
2893	0.0014659514	0.0017298066000000002	4.3692679999999997E-4	0.0028772896
2894	9.010346E-4	0.0029840663999999998	0.006919073	0.0070071918
2895	0.0018692283999999998	9.034254E-4	6.707E-6	0.0088494492
2896	0.0023815178	2.85938E-5	0.0011250604	0.004500288599999999
2897	0.0038945236	2.444912E-4	7.908446E-4	0.0034706376
2898	0.0020494426	1.39808E-5	0.0029269094	0.0034304022
2899	4.391618E-4	0.002001567	0.00407073	0.0065101168
2900	5.929584E-4	9.701634E-4	0.0051239094	0.0035055312
2901	0.0015411878000000001	0.0022078588	1.54388E-5	0.0015270644
2902	4.824376E-4	1.1138760000000001E-4	0.0080029794	0.0059527364
2903	0.0018625293999999998	0.0019013303999999998	5.786568E-4	0.0036986206
2904	0.0026618162	0.0010225172	6.26942E-4	0.0036322147999999998
2905	0.0012518488000000001	6.9378E-4	0.0011963422	0.0033030762000000003
2906	6.0682E-6	3.26608E-5	0.004859438400000001	0.004534309
2907	2.8858000000000004E-6	0.0017153916000000001	0.0033038288	6.98257E-4
2908	1.98572E-5	2.538926E-4	0.0059388134	0.0041408194
2909	2.2915579999999999E-4	0.0011716023999999998	0.0067979948	3.647E-6
2910	1.65378E-5	9.16519E-4	0.0033375324	0.006146013
2911	0.0017210031999999999	1.12222E-5	4.3086679999999997E-4	0.0032488602
2912	4.164E-6	6.611824E-4	0.0025969324	0.004565864
2913	0.0011022976000000001	8.296188E-4	0.0023822786	9.406744E-4
2914	9.240661999999999E-4	4.301156E-4	5.41841E-4	0.0015780783999999998
2915	5.928114E-4	0.0015946296000000002	0.0066131204	0.0027026157999999996
2916	3.63946E-5	4.12684E-5	0.002870948	0.001920916
2917	2.3628200000000002E-5	1.8814799999999998E-5	0.0034579172	8.100199999999999E-6
2918	1.15296E-5	7.1194E-5	0.0032780826	0.0015019728000000001
2919	4.6982E-6	0.0017942388000000001	0.0019187558000000001	0.0013927683999999999
2920	7.843568E-4	0.001006406	0.005738112599999999	7.301924E-4
2921	1.83802E-4	0.0021220094	0.006208717599999999	0.0013455823999999998
2922	3.8286259999999997E-4	0.0012311333999999998	0.001879821	1.6369439999999998E-4
2923	6.217912E-4	5.167328E-4	0.0012360163999999999	0.0019038522
2924	2.2105599999999997E-5	8.179538E-4	0.005786615	0.001118676
2925	4.596288E-4	0.0017128708	0.0014263298	8.90872E-4
2926	2.28666E-5	7.399904000000001E-4	3.077698E-4	0.0013207044
2927	3.479574E-4	8.864636E-4	0.001957647	1.46136E-5
2928	0.001125464	9.215496E-4	0.0027913386	1.488712E-4
2929	0.0010490001999999999	8.233024000000001E-4	0.0027678938	0.001323156
2930	2.573076E-4	0.0024326627999999998	0.006522536400000001	9.286626E-4
2931	4.3262E-6	0.0013513428	0.002569359	0.004702466400000001
2932	5.69804E-5	8.89452E-5	0.0030392694	8.488062E-4
2933	8.072399999999999E-6	2.1474E-5	0.0023839972	0.0014041666
2934	1.3453E-5	1.9917E-5	0.0018527142	0.009526573
2935	6.85781E-4	9.450982E-4	0.0029557876000000003	0.0014862948
2936	0.0015714913999999999	0.0032792162000000002	0.0022876068	0.0035532432000000003
2937	0.0014247296	0.0014548932	1.43936E-5	0.0034721538
2938	0.0027648792	1.8503720000000002E-4	0.0049749948	9.361544E-4
2939	3.6139459999999995E-4	0.0013390084	0.002318405	0.0024289124
2940	3.812174E-4	3.8204E-6	1.64788E-5	4.699600000000001E-6
2941	9.332939999999999E-5	0.0012778696	0.009428909	0.001570082
2942	0.003177863	0.0010754063999999998	2.6189799999999998E-5	0.0023823712000000004
2943	8.33234E-4	4.6031020000000003E-4	0.003376422	0.004723369
2944	5.0956E-6	3.3335E-4	0.0063545558	0.003591427
2945	4.70385E-4	0.0020535808	0.0044860252	0.0017893783999999998
2946	9.773904E-4	0.001064751	0.0039409538	0.00273742
2947	5.25708E-5	6.866439999999999E-5	2.08508E-5	0.0045238474
2948	0.0014811254	0.001481681	0.00532182	3.0754000000000002E-6
2949	3.62736E-5	5.798661999999999E-4	0.0019641062	0.0026600902
2950	6.846804E-4	0.0014173354	0.001474789	6.669978000000001E-4
2951	5.454018E-4	2.00828E-4	0.0012143432	0.0018414438
2952	5.260595999999999E-4	4.87774E-4	0.0024196466	4.767934E-4
2953	2.89103E-4	6.526578E-4	0.005265854	0.0017554462
2954	8.74015E-4	0.0014980584	4.71702E-4	0.0013766812
2955	1.63152E-5	1.49464E-5	0.002729109	0.002051564
2956	0.001036398	2.9777599999999998E-5	0.0050351988	9.361158E-4
2957	1.83264E-5	2.984614E-4	0.001503799	0.005765670200000001
2958	2.360456E-4	1.11642E-5	3.14646E-4	4.017452E-4
2959	8.447321999999999E-4	6.342956E-4	0.0019307172	0.0032198206
2960	0.0015863232	0.0011256558	0.0045320175999999995	0.0021408978
2961	3.793274E-4	2.386672E-4	0.0020502902	0.0032457224
2962	2.0127239999999998E-4	5.578974E-4	0.004037804	0.0049012778
2963	0.0041906052	0.0010438332	0.0028498392000000003	7.006542E-4
2964	1.57605E-4	4.153712E-4	0.0018152448	0.0013671774
2965	1.85784E-5	0.0021776513999999998	0.003346286	0.003740522
2966	4.308572E-4	7.003328000000001E-4	0.0015865133999999998	0.0029991322000000003
2967	8.34754E-5	2.311164E-4	0.0019940943999999998	5.646134E-4
2968	2.21302E-5	7.876474000000001E-4	4.627932E-4	0.0059385867999999994
2969	0.0019031681999999999	0.0037200902	7.65896E-4	2.63676E-4
2970	0.0020265602	4.522356E-4	0.0032222772	0.0024327846
2971	2.931E-5	2.164134E-4	0.00175703	1.96042E-4
2972	9.492891999999999E-4	7.580126E-4	0.0030943526	0.0032842282
2973	0.0011244092	0.0014699576	7.22655E-4	0.0016677076
2974	8.37129E-4	2.12166E-5	0.007859262	0.0051880824
2975	1.444646E-4	7.55433E-4	0.0083161634	8.4518E-6
2976	7.630074E-4	2.6895179999999997E-4	1.98595E-4	0.0042781528
2977	1.62246E-4	5.215302E-4	0.0010105236	0.0027287792000000003
2978	0.0015773902	0.00127563	0.0027574378	0.0027619492
2979	7.982800000000001E-6	8.94216E-4	4.7102E-6	0.004172912
2980	0.002396505	3.41215E-4	5.161598E-4	8.004326E-4
2981	0.001872784	0.0013725724	0.006451521599999999	0.0069156228
2982	6.584938000000001E-4	0.002160723	0.0038599596000000003	0.0038262737999999997
2983	5.906858E-4	6.181508000000001E-4	2.21754E-5	0.0035381486000000003
2984	2.242672E-4	0.002786087	3.601328E-4	1.382776E-4
2985	1.42622E-4	5.262298000000001E-4	0.001808157	0.009169720800000001
2986	6.791824E-4	2.586308E-4	5.574554E-4	0.0027605824
2987	0.0020515394	2.92768E-5	0.0011517406	0.00295507
2988	0.002198109	0.0011995082	0.0040417996	0.0059720678
2989	1.9299E-5	7.887E-6	0.002481504	0.009148212
2990	6.117922E-4	2.114214E-4	0.0034961403999999997	0.0024308712000000003
2991	2.72398E-5	0.0017077172	0.0031111726	0.0081483152
2992	1.6221E-4	5.392706E-4	0.0028842997999999997	8.618412E-4
2993	1.45636E-5	3.684346E-4	0.0042996612	3.9093879999999996E-4
2994	0.0015849554	7.610294E-4	3.753658E-4	4.9098E-4
2995	5.369E-6	0.0019789048	0.001640083	0.0059706538
2996	0.003170796	0.001056851	0.0074308635999999996	0.0058721532
2997	0.0016526648000000001	8.714046E-4	0.0026640466	0.0058623162
2998	2.0245120000000002E-4	0.0016836916000000002	0.0025099517999999997	0.0041991084
2999	6.810881999999999E-4	0.0013628786	0.0022377976	0.004333061
3000	0.0021728968	0.0018697306	0.0021410087999999996	0.002494148
3001	0.0019945198	0.0026067022000000003	0.0079776378	0.004585565
3002	4.730588E-4	6.874560000000001E-5	0.0013106008000000001	0.0027406697999999997
3003	0.001429377	0.0014016024	0.0039650592	0.0012028468
3004	6.12452E-5	8.106201999999999E-4	0.0022199602	4.261108E-4
3005	1.43584E-5	1.8562720000000002E-4	0.0076396456	0.0020620768
3006	1.15568E-5	2.709636E-4	0.0049021488	0.005329242
3007	1.59558E-5	0.0018375366	4.07E-6	0.004915276200000001
3008	3.6717579999999997E-4	0.0018169498	0.0048581996	0.0035368304
3009	1.99252E-5	3.1443759999999997E-4	0.002228032	0.0036396697999999997
